N (Nodes)	n (Processes)	Threads		Time (seconds)
	1			1				12		23.8542
	1			1				11		23.8332
	1			1				10		24.0231
	1			1				9		24.2883
	1			1				8		24.3223
	1			1				7		24.56
	1			1				6		24.4575
	1			1				5		24.8103
	1			1				4		25.4717
	1			1				3		26.3575
	1			1				2		28.3172
	1			1				1		33.7398
