N (Nodes)	n (Processes)	Threads		Time (millieseconds)
	1			1				1		48512.657762
	1			1				2		37834.360484
	1			1				3		46374.720349
	1			1				4		45047.435879
	1			1				5		36538.751971
	1			1				6		36099.195229
	1			1				7		35576.934035
	1			1				8		24506.876304
	1			1				9		32616.861955
	1			1				10		35691.731328
	1			1				11		28929.782468
	1			1				12		31041.558715
