N (Nodes)	n (Processes)	Threads		Time (millieseconds)
	1			1				1		2802.898768
	1			1				2		1456.192762
	1			1				3		987.656336
	1			1				4		754.046313
	1			1				5		613.549304
	1			1				6		559.812139
	1			1				7		579.174888
	1			1				8		533.566917
	1			1				9		508.030404
	1			1				10		468.004688
	1			1				11		452.324246
	1			1				12		410.896954
