N (Nodes)	n (Processes)	Threads		Time (millieseconds)
	1			1				1		714.529895
	1			1				2		380.370192
	1			1				2		373.714036
	1			1				3		260.794807
	1			1				4		203.661324
	1			1				5		211.498625
	1			1				6		180.232118
	1			1				7		140.395848
	1			1				8		132.734356
	1			1				9		125.901048
	1			1				10		114.526384
	1			1				11		139.615317
	1			1				12		116.269128
